city;lat;lng;country;iso3
Gladeview;25.8395;-80.2368;United States;USA
Kōteshwar;13.607;74.75;India;IND
Harsefeld;53.45;9.5;Germany;DEU
Villa Alegre;-35.6667;-71.75;Chile;CHL
Surbo;40.4;18.1333;Italy;ITA
Ospitaletto;45.55;10.0833;Italy;ITA
Nishinoomote;30.7322;130.9967;Japan;JPN
Onklou;9.5;1.9833;Benin;BEN
Guilford;39.8811;-77.6012;United States;USA
Tlaxcala;19.3125;-98.24;Mexico;MEX
Carmen de Areco;-34.3858;-59.8294;Argentina;ARG
Lope de Vega;12.2983;124.6238;Philippines;PHL
Kodāngipatti;9.992;77.4332;India;IND
Baie du Tombeau;-20.1138;57.5066;Mauritius;MUS
Groß-Zimmern;49.8833;8.8333;Germany;DEU
Kurumbalūr;11.236;78.8005;India;IND
Ankadinandriana;-19.0667;47.6667;Madagascar;MDG
Collecchio;44.75;10.2167;Italy;ITA
Coremas;-7.0167;-37.9667;Brazil;BRA
Masty;53.417;24.55;Belarus;BLR
Paramati;11.1544;78.0213;India;IND
Hershey;40.2806;-76.6458;United States;USA
Rubiera;44.65;10.7833;Italy;ITA
Owosso;42.9955;-84.176;United States;USA
Melksham;51.371;-2.138;United Kingdom;GBR
Mahatsinjo;-17.7333;47.0333;Madagascar;MDG
Ngoulemakong;3.0833;11.4333;Cameroon;CMR
Dinan;48.4564;-2.0489;France;FRA
Ranomafana;-18.9583;48.8417;Madagascar;MDG
Thuin;50.3333;4.2833;Belgium;BEL
Laxou;48.6864;6.1528;France;FRA
Wibsey;53.7672;-1.7728;United Kingdom;GBR
Corridonia;43.25;13.5167;Italy;ITA
Bar-le-Duc;48.7719;5.1603;France;FRA
Fraser;42.5388;-82.9496;United States;USA
Lake Stickney;47.8733;-122.2582;United States;USA
Mānantheri;11.8428;75.615;India;IND
Béré;9.3156;16.1597;Chad;TCD
Bellaa;36.2;5.85;Algeria;DZA
Pudur;9.0001;77.2076;India;IND
Malvik;63.3728;10.7508;Norway;NOR
Las Guáranas;19.2;-70.22;Dominican Republic;DOM
Santa Marta de Tormes;40.9494;-5.6325;Spain;ESP
Saint-Omer;50.7461;2.2617;France;FRA
Kushimoto;33.4667;135.7833;Japan;JPN
Dzuunmod;47.7069;106.9494;Mongolia;MNG
Kysucké Nové Mesto;49.2983;18.7867;Slovakia;SVK
Condoto;5.1;-76.65;Colombia;COL
Ifrane;33.5333;-5.1167;Morocco;MAR
Piraziz;40.95;38.125;Turkey;TUR
Tapes;-30.6728;-51.3958;Brazil;BRA
Kamalganj;27.27;79.65;India;IND
St. Clair;42.7833;-82.35;Canada;CAN
Rasulpur Dhuria;25.5693;87.0375;India;IND
Złotoryja;51.1333;15.9167;Poland;POL
Capinópolis;-18.6667;-49.5667;Brazil;BRA
Mmopone;-24.5669;25.8733;Botswana;BWA
Djanet;24.555;9.4853;Algeria;DZA
At-Bashy;41.17;75.8;Kyrgyzstan;KGZ
Langwedel;52.9667;9.2167;Germany;DEU
Malo;45.6667;11.4167;Italy;ITA
Kujūkuri;35.5333;140.4333;Japan;JPN
North New Hyde Park;40.746;-73.6876;United States;USA
Mulakād;9.8902;76.6546;India;IND
Lognes;48.836;2.6278;France;FRA
Great Baddow;51.719;0.507;United Kingdom;GBR
Boguszów-Gorce;50.7667;16.2;Poland;POL
Kaonke;30.7659;75.4172;India;IND
Sprimont;50.5;5.6667;Belgium;BEL
Ferrier;19.6167;-71.7833;Haiti;HTI
Mangamila;-18.5667;47.8583;Madagascar;MDG
Mineral del Monte;20.1333;-98.6667;Mexico;MEX
Vubatalai;11.3597;76.7649;India;IND
Gouré;13.9874;10.27;Niger;NER
Sisa;-6.6142;-76.6936;Peru;PER
Técpan de Galeana;17.25;-100.6833;Mexico;MEX
Limanowa;49.7006;20.4267;Poland;POL
Néa Alikarnassós;35.3167;25.1833;Greece;GRC
Woudrichem;51.8167;5;Netherlands;NLD
Mahinog;9.15;124.78;Philippines;PHL
Bilozerske;48.8667;37.1333;Ukraine;UKR
Ibitiara;-12.6519;-42.2178;Brazil;BRA
Tiruvāsaladi;11.4013;79.7746;India;IND
Bílina;50.5481;13.7761;Czechia;CZE
Sepīdān;30.2594;51.9853;Iran;IRN
Terrace;54.5164;-128.5997;Canada;CAN
Ternitz;47.7167;16.0333;Austria;AUT
Cómbita;5.75;-73.25;Colombia;COL
Farnborough;51.3591;0.0741;United Kingdom;GBR
Rosà;45.7167;11.7667;Italy;ITA
Rio Piracicaba;-19.9289;-43.1739;Brazil;BRA
Teixeira;-7.2228;-37.2539;Brazil;BRA
Flower Hill;39.1676;-77.1824;United States;USA
Pinia;14.26;-3.9511;Mali;MLI
Djebahia;36.4764;3.7578;Algeria;DZA
Misaki;34.3167;135.15;Japan;JPN
Mercier;45.32;-73.75;Canada;CAN
Parlier;36.6087;-119.5434;United States;USA
Lumino;0.325;33.9958;Uganda;UGA
Skipton;53.9625;-2.0163;United Kingdom;GBR
Chippewa Falls;44.9358;-91.3902;United States;USA
Narragansett;41.4291;-71.4668;United States;USA
Bahçesaray;38.1286;42.8075;Turkey;TUR
Dahé;6.5167;1.95;Benin;BEN
Abony;47.1894;20.0097;Hungary;HUN
Alangānallūr;10.047;78.0903;India;IND
Zontecomatlán de López y Fuentes;20.7667;-98.3333;Mexico;MEX
Port Glasgow;55.934;-4.6906;United Kingdom;GBR
Magione;43.15;12.2;Italy;ITA
Vredefort;-27.0167;27.3833;South Africa;ZAF
Kalocsa;46.5335;18.9858;Hungary;HUN
Groveton;38.7605;-77.098;United States;USA
Boston;7.8697;126.3761;Philippines;PHL
Negreşti-Oaş;47.8694;23.4242;Romania;ROU
Cambuci;-21.575;-41.9108;Brazil;BRA
Guajiquiro;14.1167;-87.8333;Honduras;HND
Kankipādu;16.45;80.7833;India;IND
Vemulūru;16.9337;81.8057;India;IND
Roncade;45.6333;12.3667;Italy;ITA
Kiri;-1.4955;18.9277;Congo (Kinshasa);COD
Plochingen;48.7117;9.4164;Germany;DEU
Paliaturutu;10.2959;76.1581;India;IND
Bartabwa;0.83;35.8;Kenya;KEN
Batuan;12.4222;123.7817;Philippines;PHL
Huasuo;35.4043;107.0869;China;CHN
Castellammare del Golfo;38.0264;12.8806;Italy;ITA
Anzegem;50.8333;3.4667;Belgium;BEL
Lapua;62.97;23.0083;Finland;FIN
Langenselbold;50.1833;9.0333;Germany;DEU
Hatten;53.0083;8.3167;Germany;DEU
İspir;40.4836;40.9953;Turkey;TUR
Tullamore;53.2667;-7.5;Ireland;IRL
Lowton;53.471;-2.569;United Kingdom;GBR
Carmignano;43.8167;11.0167;Italy;ITA
Suō-Ōshima;33.9167;132.2333;Japan;JPN
Río Branco;-32.5972;-53.3833;Uruguay;URY
Saint-Maurice;48.8156;2.4592;France;FRA
Sinha;25.6902;84.6291;India;IND
Sveti Ivan Zelina;45.9596;16.2431;Croatia;HRV
Hanover;40.8197;-74.4287;United States;USA
Agidel;55.9;53.9333;Russia;RUS
Arroio dos Ratos;-30.0769;-51.7289;Brazil;BRA
Saint-Jean-de-Luz;43.39;-1.66;France;FRA
Uzun;38.3667;68.0056;Uzbekistan;UZB
Cabarete;19.7511;-70.4083;Dominican Republic;DOM
Nova Ponte;-19.1983;-47.73;Brazil;BRA
Verrières-le-Buisson;48.7464;2.2674;France;FRA
Montabaur;50.4375;7.8258;Germany;DEU
Wilbraham;42.127;-72.4308;United States;USA
Holalagondi;15.4873;77.0464;India;IND
Jędrzejów;50.6333;20.3;Poland;POL
Tonya;40.8856;39.2922;Turkey;TUR
Guastalla;44.9167;10.6667;Italy;ITA
Sātyūn;28.5667;75.1167;India;IND
Villa Yapacaní;-17.4028;-63.885;Bolivia;BOL
Yokoshiba;35.65;140.4833;Japan;JPN
Kelamangalam;12.6031;77.8519;India;IND
Dinmānpur;25.9112;85.9288;India;IND
Hutchinson;44.8855;-94.3768;United States;USA
Sangota;34.7833;72.4167;Pakistan;PAK
Palmeirais;-5.9667;-43.0667;Brazil;BRA
Čajetina;43.75;19.7167;Serbia;SRB
Arnouville-lès-Gonesse;48.9878;2.4175;France;FRA
Sigulda;57.15;24.8667;Latvia;LVA
Thillangéri;11.95;75.6167;India;IND
Tostado;-29.2333;-61.7667;Argentina;ARG
Balīgaon;25.4196;84.4951;India;IND
Broadlands;39.0168;-77.5167;United States;USA
Lucao;23.4133;120.3092;Taiwan;TWN
Ząbkowice Śląskie;50.5833;16.8167;Poland;POL
Ágios Athanásios;34.7086;33.0503;Cyprus;CYP
Lauda-Königshofen;49.5686;9.7039;Germany;DEU
Tostedt;53.2833;9.7167;Germany;DEU
Aleksandrovka;42.8528;74.2194;Kyrgyzstan;KGZ
Severínia;-20.8089;-48.8028;Brazil;BRA
Red Bluff;40.1735;-122.2413;United States;USA
Falls Church;38.8847;-77.1751;United States;USA
Talya;14.042;76.184;India;IND
Port Royal;32.3557;-80.7029;United States;USA
Kānjikkovil;11.3689;77.5962;India;IND
Key Biscayne;25.6908;-80.1653;United States;USA
Tzaneen;-23.8333;30.1667;South Africa;ZAF
Jitwārpur Nizāmat;25.8489;85.8006;India;IND
Pineto;42.6167;14.0667;Italy;ITA
Wawizaght;32.1586;-6.355;Morocco;MAR
Lakkampatti;11.4461;77.4118;India;IND
Salem Lakes;42.5366;-88.1306;United States;USA
Burbage;52.5277;-1.3483;United Kingdom;GBR
Edenburg;-29.7347;25.9369;South Africa;ZAF
Münster;49.9167;8.8667;Germany;DEU
Palayad;11.5847;75.7528;India;IND
Akora;26.4721;78.7989;India;IND
Benfreha;35.6933;-0.4192;Algeria;DZA
Paniem;15.5167;78.35;India;IND
Breza;44.0167;18.2611;Bosnia and Herzegovina;BIH
Kottacheruvu;14.1886;77.7658;India;IND
Naivasha;-0.7202;36.4285;Kenya;KEN
Qazyqurt;41.7598;69.388;Kazakhstan;KAZ
Mocha;13.3203;43.25;Yemen;YEM
Jastrebarsko;45.6719;15.6511;Croatia;HRV
Darpa;26.84;84.9774;India;IND
Debar;41.525;20.5272;North Macedonia;MKD
Essau;13.4833;-16.5333;Gambia, The;GMB
Tiruppāchūr;13.1384;79.8764;India;IND
San Francisco;15.6667;-87.0333;Honduras;HND
Relangi;16.705;81.647;India;IND
Saint-Genis-Pouilly;46.2437;6.025;France;FRA
Belvedere Park;33.7489;-84.2599;United States;USA
Ban San Phak Wan Luang;18.7049;98.9661;Thailand;THA
Loviisa;60.4583;26.2333;Finland;FIN
Stein bei Nürnberg;49.4167;11.0167;Germany;DEU
Thorpe Saint Andrew;52.6354;1.3431;United Kingdom;GBR
Andoain;43.2167;-2.0167;Spain;ESP
Bijaipur;26.0556;77.3697;India;IND
Bicas;-21.725;-43.0589;Brazil;BRA
Solila;-21.4167;46.6167;Madagascar;MDG
Ratzeburg;53.7;10.75;Germany;DEU
Clarkston;33.8117;-84.2403;United States;USA
Adekar Kebouche;36.6833;4.6667;Algeria;DZA
Anamorós;13.7333;-87.8667;El Salvador;SLV
El Paisnal;13.9667;-89.2167;El Salvador;SLV
Wilsdruff;51.0522;13.5383;Germany;DEU
Biscarrosse;44.3942;-1.1628;France;FRA
Halwāra;30.7167;75.65;India;IND
Altınekin;38.3078;32.8686;Turkey;TUR
Iakora;-23.1;46.65;Madagascar;MDG
Cecil;40.3147;-80.1942;United States;USA
Marofinaritra;-15.0333;50.1167;Madagascar;MDG
Gundlapelle;16.4102;79.8813;India;IND
Merimandroso;-18.75;47.5167;Madagascar;MDG
Les Sables-d’Olonne;46.4972;-1.7833;France;FRA
Ayt ’Attou ou L’Arbi;31.5456;-8.2967;Morocco;MAR
Stanytsia Luhanska;48.6706;39.4722;Ukraine;UKR
Ottweiler;49.3667;7.1667;Germany;DEU
Ban Du;19.9691;99.8589;Thailand;THA
Pindorama;-21.1858;-48.9069;Brazil;BRA
Blidet Amor;32.9514;5.9806;Algeria;DZA
Australind;-33.28;115.726;Australia;AUS
Ust’-Ordynskiy;52.8056;104.7622;Russia;RUS
Jun Bel;39.2428;106.1922;China;CHN
Bom Jesus do Galho;-19.8289;-42.3158;Brazil;BRA
Arbon;47.5167;9.4333;Switzerland;CHE
Bakun;16.7925;120.6614;Philippines;PHL
Siswa;26.6214;84.6739;India;IND
Abensberg;48.8;11.85;Germany;DEU
Nāgireddipalli;14.2701;79.1013;India;IND
Moultrie;31.1591;-83.7708;United States;USA
Rio Paranaíba;-19.1939;-46.2469;Brazil;BRA
Falagueira;38.7589;-9.2261;Portugal;PRT
Sarmīn;35.9033;36.7258;Syria;SYR
Aïn Nouissy;35.8;0.05;Algeria;DZA
Kusāha;26.2077;86.9587;India;IND
Ban Kaeng;16.4119;102.0402;Thailand;THA
Tsimlyansk;47.6478;42.0961;Russia;RUS
Pualas;7.82;124.07;Philippines;PHL
Kannamanāyakkanūr;10.5527;77.269;India;IND
Reidsville;36.3376;-79.6725;United States;USA
Cadaval;39.2333;-9.1;Portugal;PRT
Dargahān;26.9667;56.0708;Iran;IRN
Middlesex;40.5744;-74.5011;United States;USA
Água Boa;-17.9958;-42.3889;Brazil;BRA
Vitomiricë;42.6819;20.3173;Kosovo;XKS
Sha Kok Mei;22.3784;114.1941;Hong Kong;HKG
Pandhāna;21.6982;76.2249;India;IND
Herselt;51.05;4.8833;Belgium;BEL
Minignan;10;-7.8333;Côte d’Ivoire;CIV
Corinth;34.9474;-88.5143;United States;USA
Anapoima;4.5503;-74.5361;Colombia;COL
Moston;53.5156;-2.1848;United Kingdom;GBR
Sonora;-17.5769;-54.7578;Brazil;BRA
Saint-Fargeau;48.5356;2.5241;France;FRA
Pakaryā Harsidhi;26.6526;84.7198;India;IND
Tabuse;33.9547;132.0414;Japan;JPN
Lebanon;43.6353;-72.2531;United States;USA
Diéramana;12.85;-5.4;Mali;MLI
Rebouças;-25.6061;-50.6928;Brazil;BRA
Guachochi;26.8194;-107.07;Mexico;MEX
Mbuyapey;-26.2;-56.75;Paraguay;PRY
Neu-Anspach;50.2931;8.5089;Germany;DEU
Immenstadt im Allgäu;47.5667;10.2167;Germany;DEU
Mosina;52.2467;16.845;Poland;POL
Montesson;48.9085;2.1496;France;FRA
Valea Lupului;47.1833;27.5;Romania;ROU
Olsberg;51.35;8.4833;Germany;DEU
McCalla;33.3023;-87.0302;United States;USA
Quinapundan;11.1578;125.5208;Philippines;PHL
Chelsfield;51.3582;0.1278;United Kingdom;GBR
Oria;40.5;17.6333;Italy;ITA
Aberdare;51.713;-3.445;United Kingdom;GBR
Suwāsra;24.0698;75.6523;India;IND
San Martín de Loba;8.8333;-73.9167;Colombia;COL
Eberbach;49.4667;8.9833;Germany;DEU
Farap;39.1667;63.6;Turkmenistan;TKM
Angus;44.3167;-79.8833;Canada;CAN
Nadisāl;13.1326;74.7777;India;IND
Gavinivāripālem;15.8378;80.4315;India;IND
Surajpura;25.2576;86.2283;India;IND
Sadhoa;25.4049;87.198;India;IND
Sokone;13.8833;-16.3667;Senegal;SEN
Oyam;2.235;32.385;Uganda;UGA
Guanduqiao;29.4792;111.2975;China;CHN
West Lincoln;43.0667;-79.5667;Canada;CAN
Ceres;-29.8667;-61.95;Argentina;ARG
Yanhewan;36.7522;109.3678;China;CHN
Ouled Sidi Brahim;36.3667;3.7167;Algeria;DZA
Ludvika;60.1333;15.1833;Sweden;SWE
Tenente Portela;-27.3708;-53.7578;Brazil;BRA
Água Fria;-11.8669;-38.7669;Brazil;BRA
San Gabriel;0.5983;-77.8353;Ecuador;ECU
Lingāl;16.2833;78.5167;India;IND
Thornbury;51.6094;-2.5249;United Kingdom;GBR
Morton;51.6094;-2.5249;United Kingdom;GBR
Chinnavādampatti;11.0615;76.9838;India;IND
Santa Catalina;17.5917;120.3644;Philippines;PHL
Poço das Trincheiras;-9.3128;-37.2858;Brazil;BRA
Uckfield;50.97;0.1;United Kingdom;GBR
Lākho;25.4113;86.1792;India;IND
Goshen;41.3817;-74.3498;United States;USA
Uhingen;48.7058;9.5919;Germany;DEU
Barhni;27.4972;82.7861;India;IND
Morris;41.3749;-88.4304;United States;USA
Deysbrook;53.429;-2.934;United Kingdom;GBR
Harduli;22.9278;79.903;India;IND
Ahmed Rachedi;36.4;6.1167;Algeria;DZA
Askim;59.5861;11.17;Norway;NOR
Murra;13.7667;-86.0167;Nicaragua;NIC
Madagh;35.0133;-2.3397;Morocco;MAR
Boula’wane;32.8607;-8.053;Morocco;MAR
Araruna;-23.9319;-52.4958;Brazil;BRA
Cehegín;38.0925;-1.7989;Spain;ESP
Burglengenfeld;49.2;12.0333;Germany;DEU
Krasnyy Kut;50.95;46.9667;Russia;RUS
Flers;48.7518;-0.5605;France;FRA
Valenton;48.745;2.4672;France;FRA
San Carlos;6.1897;-74.9969;Colombia;COL
Babhangāwān;25.3674;86.9501;India;IND
Fujisaki;40.6561;140.5028;Japan;JPN
Mésa Geitoniá;34.7022;33.0453;Cyprus;CYP
Eisenstadt;47.85;16.5167;Austria;AUT
Barroquinha;-3.0189;-41.1369;Brazil;BRA
Nawada;25.5431;85.924;India;IND
Buggenhout;51;4.2;Belgium;BEL
Turnov;50.5872;15.1569;Czechia;CZE
Paraíso;18;-71.1667;Dominican Republic;DOM
Nampicuan;15.7342;120.6356;Philippines;PHL
Qobustan;40.0842;49.4158;Azerbaijan;AZE
Haacht;50.9833;4.6333;Belgium;BEL
Tlayacapan;18.9556;-98.9811;Mexico;MEX
Pākala;15.2694;80.072;India;IND
Markacho;24.3263;85.8346;India;IND
Roh;24.8905;85.675;India;IND
Huizúcar;13.5833;-89.2333;El Salvador;SLV
Khallikot;19.6091;85.0861;India;IND
Lockhart;29.8785;-97.6831;United States;USA
Santaquin;39.9708;-111.7941;United States;USA
Ormeau;-27.7966;153.26;Australia;AUS
Tiruvalanjuli;10.9449;79.3286;India;IND
Sommacampagna;45.4052;10.846;Italy;ITA
Plumtree;-20.4781;27.7972;Zimbabwe;ZWE
Ichikawamisato;35.5653;138.5025;Japan;JPN
Armthorpe;53.5352;-1.0522;United Kingdom;GBR
Lagunia Surajkanth;25.8304;85.7887;India;IND
Ankaramena;-25.0167;46.75;Madagascar;MDG
Yangasso;13.0667;-5.3167;Mali;MLI
Lopik;51.9667;4.95;Netherlands;NLD
Sassenberg;51.9897;8.0408;Germany;DEU
Santo Domingo Xenacoj;14.6822;-90.7067;Guatemala;GTM
Larena;9.249;123.591;Philippines;PHL
Southgate;51.6316;-0.1265;United Kingdom;GBR
Tarlapalli;18.8345;79.4907;India;IND
Srīnagar;26.783;84.3018;India;IND
Scottsbluff;41.8684;-103.6616;United States;USA
Sopetrán;6.5017;-75.7433;Colombia;COL
Jasper;33.8508;-87.271;United States;USA
Santa María;-32.7469;-70.6597;Chile;CHL
Shatrāna;29.9102;76.1202;India;IND
Robbinsdale;45.0261;-93.3332;United States;USA
Gwanda;-20.9389;29.0186;Zimbabwe;ZWE
Jacaraú;-6.6667;-35.3;Brazil;BRA
Narahia;26.3681;86.5434;India;IND
Bāra;24.3146;87.9643;India;IND
Neubiberg;48.0833;11.6833;Germany;DEU
Brwinów;52.1417;20.7167;Poland;POL
Roquebrune-sur-Argens;43.43;6.63;France;FRA
Asagiri;32.2333;130.9;Japan;JPN
Short Hills;40.7389;-74.3278;United States;USA
West Freehold;40.2324;-74.2943;United States;USA
Tavagnacco;46.1333;13.2167;Italy;ITA
Monticello;45.2991;-93.7996;United States;USA
Anderson Creek;35.2657;-78.958;United States;USA
Tulchyn;48.6744;28.8497;Ukraine;UKR
Chenôve;47.2917;5.0081;France;FRA
Nolensville;35.9572;-86.6719;United States;USA
Lagoa;37.7486;-25.5403;Portugal;PRT
Alginet;39.2625;-0.4683;Spain;ESP
Alloa;56.116;-3.793;United Kingdom;GBR
Aït Yaïch;36.5811;4.3303;Algeria;DZA
Vinci;43.7833;10.9167;Italy;ITA
Verona;40.8323;-74.2431;United States;USA
Eggenfelden;48.4039;12.7642;Germany;DEU
Chatham;39.6733;-89.6934;United States;USA
Black Forest;39.0608;-104.6752;United States;USA
Claxton Bay;10.3405;-61.4555;Trinidad and Tobago;TTO
Pahou;6.3833;2.2167;Benin;BEN
Jacaraci;-14.85;-42.4333;Brazil;BRA
Bokod;16.4914;120.83;Philippines;PHL
Ban Ao Nang;8.0314;98.8225;Thailand;THA
Barranco de Loba;8.95;-74.1167;Colombia;COL
Sirmaur;24.8365;81.3645;India;IND
Araceli;10.5529;119.9904;Philippines;PHL
Rauch;-36.7667;-59.1;Argentina;ARG
Ampohibe;-15.0333;50.3;Madagascar;MDG
Perai;5.3779;100.3992;Malaysia;MYS
Sainte-Maxime;43.309;6.635;France;FRA
Nether Providence;39.8971;-75.3697;United States;USA
Busembatia;0.775;33.625;Uganda;UGA
Eching;48.3;11.6167;Germany;DEU
Kolwāra;25.3538;86.77;India;IND
Caln;40.0014;-75.7619;United States;USA
Ascensión;-15.6996;-63.08;Bolivia;BOL
Morroa;9.3333;-75.3167;Colombia;COL
Baqiābād;25.1;82.9;India;IND
Bagulin;16.6079;120.4378;Philippines;PHL
Pilisvörösvár;47.6211;18.9108;Hungary;HUN
Szarvas;46.8667;20.55;Hungary;HUN
Satwās;22.5363;76.6845;India;IND
Aartselaar;51.1333;4.3833;Belgium;BEL
Davorlim;15.2722;73.9924;India;IND
Alūr;15.3942;77.2264;India;IND
Ulchin;37.002;129.4003;Korea, South;KOR
Dollis Hill;51.5641;-0.2341;United Kingdom;GBR
Painan;-1.3511;100.5756;Indonesia;IDN
Dornakal;17.447;80.151;India;IND
Lavaltrie;45.8833;-73.2833;Canada;CAN
Villa Vásquez;19.74;-71.45;Dominican Republic;DOM
Kalývia Thorikoú;37.8333;23.9167;Greece;GRC
Tirkarūr;10.0667;76.6167;India;IND
Tagalft;32.2389;-6.1238;Morocco;MAR
Kharki;23.9165;85.8596;India;IND
Cayey;18.115;-66.163;Puerto Rico;PRI
Polyarnyye Zori;67.3667;32.5;Russia;RUS
Mantaly;-13.1667;48.9667;Madagascar;MDG
Korsør;55.3336;11.1397;Denmark;DNK
Barhi;23.9033;80.8152;India;IND
Spenge;52.1333;8.4833;Germany;DEU
Vadugapatti;11.1518;77.7375;India;IND
Măgurele;44.3494;26.0297;Romania;ROU
Gorbea;-39.1;-72.6833;Chile;CHL
Killarney;52.0588;-9.5072;Ireland;IRL
Brainerd;46.3553;-94.1983;United States;USA
General MacArthur;11.2486;125.54;Philippines;PHL
San Sebastián;13.7333;-88.8333;El Salvador;SLV
Saint-Brevin-les-Pins;47.2486;-2.1656;France;FRA
Château-d’Olonne;46.505;-1.7361;France;FRA
Hopatcong;40.9541;-74.6593;United States;USA
Halawa;21.3753;-157.9185;United States;USA
Ghora Gali;33.8833;73.3833;Pakistan;PAK
Skippack;40.2165;-75.419;United States;USA
Pomorie;42.5683;27.6167;Bulgaria;BGR
Chik Bānavar;13.0846;77.5014;India;IND
Yéréré;15.259;-9.427;Mali;MLI
Valbom;41.1333;-8.5667;Portugal;PRT
Paidiipalli;18.0172;79.6159;India;IND
Itaú de Minas;-20.7389;-46.7519;Brazil;BRA
Mutyālapalle;16.4019;81.5703;India;IND
Minneola;28.6067;-81.7322;United States;USA
Wymondham;52.57;1.116;United Kingdom;GBR
Nagra;25.968;83.873;India;IND
Haldībāri;26.33;88.77;India;IND
Dumas;35.8613;-101.9642;United States;USA
North Auburn;38.9306;-121.082;United States;USA
Lindenhurst;42.4175;-88.0257;United States;USA
Baoshan;24.7428;120.9991;Taiwan;TWN
Hetton le Hole;54.821;-1.449;United Kingdom;GBR
Bo;20.6736;105.5311;Vietnam;VNM
Alindao;5.0333;21.2167;Central African Republic;CAF
Tūprān;17.8452;78.4787;India;IND
Wangjiaxian;36.5443;104.1496;China;CHN
San Antonio;3.9167;-75.5;Colombia;COL
Alexandria;45.8776;-95.3767;United States;USA
Choszczno;53.1667;15.4;Poland;POL
Sierra Vista Southeast;31.4525;-110.216;United States;USA
Gernsbach;48.7633;8.3342;Germany;DEU
Sorso;40.8;8.5667;Italy;ITA
Muqui;-20.9519;-41.3458;Brazil;BRA
West Bradford;39.9633;-75.716;United States;USA
Chiconquiaco;19.75;-96.8167;Mexico;MEX
Edgewater;40.8237;-73.974;United States;USA
Lubbeek;50.8817;4.8414;Belgium;BEL
Lohfelden;51.2667;9.5333;Germany;DEU
Kihoku;34.2114;136.3372;Japan;JPN
Majia;35.4599;103.2076;China;CHN
Hargāwān;25.1428;85.5652;India;IND
Üzümlü;39.71;39.7017;Turkey;TUR
Liestal;47.4667;7.7333;Switzerland;CHE
San Cristóbal;-30.3167;-61.2333;Argentina;ARG
Stäfa;47.24;8.73;Switzerland;CHE
Rheydt;51.1667;6.45;Germany;DEU
Anomabu;5.1667;-1.1167;Ghana;GHA
Zaysan;47.4667;84.8667;Kazakhstan;KAZ
Mohanpur Gaughāta;25.3345;87.3404;India;IND
Yamada;39.4676;141.9489;Japan;JPN
Küsnacht;47.3167;8.5833;Switzerland;CHE
Washington Court House;39.5381;-83.4281;United States;USA
Maria;9.196;123.655;Philippines;PHL
Kārempūdi;16.4333;79.7167;India;IND
Amersham;51.677;-0.603;United Kingdom;GBR
Vāsad;22.45;73.0667;India;IND
West Derby;53.4338;-2.907;United Kingdom;GBR
Lake Wylie;35.0997;-81.0678;United States;USA
East Bridgewater;42.0352;-70.9424;United States;USA
Ourtzagh;34.55;-4.9333;Morocco;MAR
Puraini;25.5968;86.9892;India;IND
Kamatgi;16.119;75.8482;India;IND
Natchez;31.5437;-91.3867;United States;USA
Valday;57.9667;33.25;Russia;RUS
Impruneta;43.6833;11.25;Italy;ITA
Moorestown-Lenola;39.9659;-74.9643;United States;USA
New Hamburg;43.3808;-80.7062;Canada;CAN
Opwijk;50.9667;4.1833;Belgium;BEL
Villa Rica;3.1736;-76.4631;Colombia;COL
Saint Joseph;10.6556;-61.4167;Trinidad and Tobago;TTO
Zolote;48.6928;38.5194;Ukraine;UKR
Tezu;27.92;96.17;India;IND
Ożarów Mazowiecki;52.2167;20.8;Poland;POL
Elizabethton;36.3367;-82.237;United States;USA
Doria Sonāpur;26.183;87.3873;India;IND
Penuganchiprolu;16.9033;80.2356;India;IND
Ozark;31.4508;-85.6473;United States;USA
Sailāna;23.4622;74.9232;India;IND
Cowes;50.7595;-1.3002;United Kingdom;GBR
West Drayton;51.5043;-0.4646;United Kingdom;GBR
Nacozari Viejo;30.3833;-109.6833;Mexico;MEX
Rosarno;38.5;15.9833;Italy;ITA
Churumuco de Morelos;18.6167;-101.6333;Mexico;MEX
Patiāli;27.7167;79.0167;India;IND
Miena;12.6306;-5.9972;Mali;MLI
Mercerville;40.236;-74.6917;United States;USA
West Nipissing / Nipissing Ouest;46.3667;-79.9167;Canada;CAN
Barela;23.0968;80.0508;India;IND
Riegelsberg;49.2833;6.9167;Germany;DEU
Santa Rosalía;27.3389;-112.2669;Mexico;MEX
Pineville;31.3414;-92.4096;United States;USA
Sidi Azzouz;34.5411;-5.7516;Morocco;MAR
Markdorf;47.7208;9.3917;Germany;DEU
Volgorechensk;57.4439;41.1592;Russia;RUS
Serinhisar;37.5806;29.2697;Turkey;TUR
Artsyz;45.9944;29.4322;Ukraine;UKR
Jitaúna;-14.0167;-39.95;Brazil;BRA
Miho;36.0045;140.3019;Japan;JPN
Alamo;37.8548;-122.0136;United States;USA
Löbau;51.0944;14.6667;Germany;DEU
Thondiamannu;9.2639;76.8833;India;IND
Simões;-7.5989;-40.8178;Brazil;BRA
Tornesch;53.7;9.7167;Germany;DEU
Rehlingen-Siersburg;49.3686;6.6786;Germany;DEU
Breyten;-26.3;29.9833;South Africa;ZAF
Zaouiat Moulay Bouchta El Khammar;34.4833;-5.1167;Morocco;MAR
Ihaddadene;31.2;-9.65;Morocco;MAR
Niederzier;50.8831;6.4667;Germany;DEU
Baulia;25.399;87.6002;India;IND
